en,mni-Mtei
imediaconnectioncomarticlesportedarticlesreddotarticles2012julbrandsthatfailedwith,ꯑꯥꯏꯃꯦꯗꯤꯌꯥꯀꯅꯦꯛꯁꯟꯀꯣꯃꯔꯇꯤꯀꯂꯁꯤꯡꯄꯣꯔꯇꯦꯗꯑꯔꯇꯤꯀꯂꯁꯤꯡꯔꯦꯗꯤꯀꯗꯣꯇꯥꯔꯇꯤꯀꯂꯁꯤꯡ2012JulbrandsThatfailedwith
gamification,ꯒꯦꯃꯤꯐꯤꯀꯦꯁꯅꯒꯤ ꯃꯇꯥꯡꯗꯥ ꯋꯥ ꯉꯥꯡꯈꯤ꯫
11 Gabe Zichermann Cash Is for SAPS Gamification blog October 18 2010,꯱꯱ ꯒ꯭ꯌꯥꯕ ꯖꯤꯆꯦꯔꯃꯥꯟ ꯀꯦꯁ ꯑꯁꯤ ꯑꯦꯁ.ꯑꯦ.ꯄꯤ.ꯑꯦꯁ.ꯀꯤ ꯒꯦꯃꯤꯐꯤꯀꯦꯁꯟ ꯕ꯭ꯂꯣꯒ ꯑꯣꯛꯇꯣꯕꯔ ꯱꯸ ꯲꯰꯱꯰ꯒꯤꯗꯃꯛꯇꯅꯤ꯫
gamificationco20101018cashisforsaps,ꯒꯦꯃꯤꯐꯤꯀꯦꯁꯅꯀꯣ꯲꯰꯱꯰꯱꯰꯱꯸ꯀꯥꯁꯤꯁꯐꯣꯔꯁꯑꯦꯄꯁꯤꯡ
12 Jen Wieczner Starbucks Cards Now Have More Money Than Some Banks Fortune June 10 2016,"꯱꯲ ꯖꯦꯟ ꯋꯤꯆꯅꯥꯔ ꯁ꯭ꯇꯥꯔꯕꯥꯛ ꯀꯥꯔꯗꯁꯤꯡ ꯍꯧꯖꯤꯛ ꯕꯦꯉ꯭ꯛ ꯈꯔꯗꯒꯤ ꯍꯦꯟꯅꯥ ꯁꯦꯜ ꯂꯩꯔꯦ ꯐꯣꯔꯆꯨꯟ ꯖꯨꯟ ꯱꯰, ꯲꯰꯱꯶"
13 BJ Foggs Behavior Model What Causes Behavior Change? behaviormodelorg,13 BJ FOGGS ꯂꯃꯆꯠ-ꯁꯥꯖꯠ ꯃꯣꯗꯦꯜ ꯂꯃꯆꯠ-ꯁꯥꯖꯠ ꯍꯣꯡꯂꯀꯄꯒꯤ ꯃꯔꯝ ꯀꯔꯤꯅꯣ?
14 Andrew Chen blog New Data Shows Up to 60 of Users OptOut of Push Notifications Guest,꯱꯴ ꯑꯦꯟꯗ꯭ꯔꯦꯁ ꯆꯦꯟ ꯕ꯭ꯂꯣꯒ ꯑꯅꯧꯕꯥ ꯗꯦꯇꯥꯅꯥ ꯌꯨꯖꯔ ꯶꯰ ꯐꯥꯑꯣꯕꯥ ꯎꯠꯂꯤ optout of Push Notifications Guest
Post andrewchencowhypeopleareturningoffpush,ꯄꯣꯁ꯭ꯠ ꯑꯦꯟꯗ꯭ꯔꯦꯁꯆꯦꯅꯀꯣꯍꯥꯏꯄꯤꯄꯂꯤꯔꯦꯇꯔꯅꯤꯡ ꯑꯣꯐꯄꯨꯁ
15  John Egan LongTerm Impact of Badging John Egan blog February 13 2015,꯱꯵ ꯖꯣꯟ ꯏꯒꯟ ꯂꯣꯡꯇꯔꯝ ꯏꯝꯄꯦꯛꯇ ꯑꯣꯐ ꯕꯦꯗꯖꯤꯡ ꯖꯣꯟ ꯏꯒꯥꯟ ꯕ꯭ꯂꯣꯒ ꯐꯦꯕ꯭ꯔꯨꯋꯥꯔꯤ ꯱꯳ ꯲꯰꯱꯵
16 Adam Marchick and Thue Madsen How to Craft Push Notifications That Users Actually Want to,16 ꯑꯦꯗꯝ ꯃꯥꯔꯆꯛ ꯑꯃꯁꯨꯡ ꯊꯨꯃꯦꯗꯁꯦꯟ ꯃꯇꯧ ꯀꯔꯝꯅꯥ ꯌꯨꯖꯔꯁꯤꯡꯅꯥ ꯇꯁꯦꯡꯅꯥ ꯄꯥꯝꯂꯤꯕꯥ ꯄꯨꯁ ꯅꯣꯇꯤꯐꯤꯀꯦꯁꯅꯁꯤꯡ ꯀ꯭ꯔꯥꯐ ꯇꯧꯒꯅꯤ
Receive Kissmetrics blog 2016 growkissmetricscomwebinar93,ꯔꯤꯁꯤꯚ ꯀꯤꯁꯃꯦꯠꯔꯤꯀꯁ ꯕ꯭ꯂꯣꯒ ꯲꯰꯱꯶ ꯒ꯭ꯔꯣꯀꯤꯁꯃꯦꯠꯔꯤꯛꯁꯀꯝꯋꯦꯕꯤꯅꯥꯔ꯹꯳
17 BJ Foggs Behavior Model Triggers Tell People to Do It Now! behaviormodelorgtriggersxhtmll,꯱꯷ ꯕꯤ.ꯖꯦ.ꯐꯣꯒꯁ ꯕꯤꯍꯦꯕꯤꯌꯔ ꯃꯣꯗꯦꯜ ꯇ꯭ꯔꯤꯒꯔꯁꯤꯡꯅꯥ ꯃꯤꯌꯥꯃꯗꯥ ꯍꯧꯖꯤꯛ ꯇꯧꯅꯕꯥ ꯍꯥꯌꯔꯤ!
18 Kyle Rush Optimization at the Obama Campaign AB Testing Kyle Rush blog December 12,꯱꯸ ꯀꯥꯏꯜ ꯔꯁ꯭ꯃꯤ ꯑꯣꯕꯥꯃꯥꯒꯤ ꯀꯦꯝꯄꯦꯅꯗꯥ ꯑꯣꯞꯇꯤꯃꯥꯏꯖꯦꯁꯟ ꯑꯦ.ꯕꯤ.ꯇꯦꯁ꯭ꯇꯤꯡ ꯀꯥꯏꯜ ꯔꯁ ꯕ꯭ꯂꯣꯒ ꯗꯤꯁꯦꯝꯕꯔ ꯱꯲
2012 kylerushnetblogoptimizationattheobamacampaignabtesting,꯲꯰꯱꯲ꯒꯤ ꯀꯥꯏꯂꯦꯔꯨꯁꯅꯦꯇꯕ꯭ꯂꯣꯒ ꯑꯣꯞꯇꯤꯃꯥꯏꯖꯦꯁꯅꯑꯦꯇꯊꯤꯑꯣꯕꯥꯃꯥꯀꯥꯃꯄꯦꯏꯒꯟꯇꯦꯇꯤꯡ
CHAPTER SEVEN,ꯑꯙ꯭ꯌꯥꯌ ꯷ .
1 Peter Drucker Management Tasks Responsibilities Practices New York Routledge 2012 57,꯱ ꯄꯤꯇꯔ ꯗ꯭ꯔꯨꯀꯔ ꯃꯦꯅꯦꯖꯃꯦꯟꯇꯀꯤ ꯊꯕꯀꯁꯤꯡꯒꯤ ꯊꯧꯗꯥꯡꯁꯤꯡ ꯅ꯭ꯌꯨ ꯌꯣꯔꯛ ꯔꯧꯇꯂꯦꯖ ꯲꯰꯱꯲ ꯵꯷
2 Fred Reichheld Prescription for Cutting Costs Bain  Company report nd,꯲ ꯐ꯭ꯔꯦꯗ ꯔꯦꯏꯆꯍꯦꯜꯗ ꯄ꯭ꯔꯦꯁꯛꯔꯤꯄꯁꯟ ꯐꯣꯔ ꯀꯇꯤꯡ ꯀꯣꯁ꯭ꯠ ꯕꯦꯏꯟ ꯀꯝꯄꯦꯅꯤ ꯔꯤꯄꯣꯔꯠ ꯑꯦꯟ.ꯗꯤ.
3 Ellen Huet What Really Killed Homejoy? It Couldnt Hold On to Its Customers Forbes July 23,꯳ ꯑꯦꯂꯦꯟ ꯍꯨꯌꯦꯠꯅꯥ ꯍꯣꯃꯖꯣꯌ ꯇꯁꯦꯡꯅꯥ ꯀꯔꯤ ꯍꯥꯠꯈꯤꯕꯒꯦ?
2015,꯲꯰꯱꯵ꯗꯥ ꯊꯣꯀꯈꯤ꯫
4 Daniel B Kline Amazon Prime Improves Its Customer Retention Rate June 1 2016,"꯴ ꯗꯥꯅꯤꯌꯦꯜ ꯕꯤ ꯀ꯭ꯂꯥꯏꯟ ꯑꯦꯃꯥꯖꯣꯟ ꯄ꯭ꯔꯥꯏꯃꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯀꯁ꯭ꯇꯃꯔ ꯔꯤꯇꯦꯟꯁꯟ ꯔꯦꯠ ꯐꯒꯠꯍꯜꯂꯤ ꯖꯨꯟ ꯱, ꯲꯰꯱꯶"
foolcominvesting20160601amazonprimeimprovesitscustomerretentionrateaspx,ꯐꯨꯂꯀꯣꯃꯏꯅꯚꯦꯁ꯭ꯇꯤꯡ꯲꯰꯱꯶꯰꯶꯰꯱ꯑꯦꯃꯥꯖꯣꯅꯞꯔꯥꯏꯃꯏꯃꯞꯔꯣꯚꯦꯁꯤꯠꯁꯀꯁ꯭ꯇꯃꯔꯔꯤꯇꯦꯟꯁꯅꯔꯦꯇꯑꯦꯑꯦꯁꯄꯤꯑꯦꯛꯁ
5 Jules Maltz and Daniel Barney Should Your Startup Go Freemium? TechCrunch November 4,5 ꯖꯨꯂꯁ ꯃꯥꯂꯇꯖ ꯑꯃꯁꯨꯡ ꯗꯥꯅꯤꯌꯦꯜ ꯕꯥꯔꯅꯤ ꯅꯍꯥꯛꯀꯤ ꯁ꯭ꯇꯥꯔꯇꯑꯞ ꯑꯗꯨ ꯐ꯭ꯔꯤꯃꯤꯌꯃꯗꯥ ꯆꯠꯀꯗ꯭ꯔꯥ?
2012 techcrunchcom20121104shouldyourstartupgofreemium,꯲꯰꯱꯲ꯒꯤ ꯇꯦꯀꯛꯔꯟꯆꯀꯣꯃ꯲꯰꯱꯲꯱꯱꯰꯴ꯍꯣꯂꯗꯌꯔꯁ꯭ꯇꯥꯔꯇꯄꯒꯣꯐ꯭ꯔꯤꯃꯤꯌꯥꯝ
6 Brian Balfour Growth Is Good but Retention Is 4Ever May 10 2015 retrieved at,꯶ ꯕ꯭ꯔꯌꯥꯟ ꯕꯥꯂꯐꯣꯔ ꯒ꯭ꯔꯣꯊ ꯑꯁꯤ ꯑꯐꯕꯥ ꯑꯃꯅꯤ ꯑꯗꯨꯕꯨ ꯔꯤꯇꯦꯅꯁꯟ ꯑꯁꯤ ꯴ꯑꯦꯚꯥꯔ ꯃꯦ ꯱꯰ ꯲꯰꯱꯵ꯗꯥ ꯂꯧꯈꯤꯕꯥ
7 Alistair Croll and Benjamin Yoskovitz Lean Analytics Use Data to Build a Better Startup Faster,꯷ ꯑꯦꯂꯤꯁ꯭ꯇꯔ ꯀ꯭ꯔꯣꯜ ꯑꯃꯁꯨꯡ ꯕꯦꯟꯖꯥꯃꯤꯟ ꯌꯣꯁ꯭ꯀꯣꯚꯤꯠꯖ ꯂꯤꯟ ꯑꯦꯅꯥꯂꯥꯏꯇꯤꯛꯁꯅꯥ ꯍꯦꯟꯅꯥ ꯐꯕꯥ ꯁ꯭ꯇꯥꯔꯇꯑꯞ ꯑꯃꯥ ꯌꯥꯡꯅꯥ ꯁꯦꯃꯒꯠꯅꯕꯥ ꯗꯦꯇꯥ ꯁꯤꯖꯤꯟꯅꯔꯤ
Sebastopol OReilly Media Inc 2013 73,ꯁꯦꯕꯥꯁ꯭ꯇꯣꯄꯣꯜ ꯑꯣꯔꯦꯂꯤ ꯃꯤꯗꯤꯌꯥ ꯏꯅꯛ ꯲꯰꯱꯳ ꯷꯳
8 Dharmesh Shah interview with Morgan Brown March 1 2016,"꯸ ꯙꯔꯃꯁ ꯁꯥꯍ ꯃꯣꯔꯒꯟ ꯕ꯭ꯔꯥꯎꯟꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯏꯟꯇꯔꯚ꯭ꯌꯨ ꯇꯧꯈꯤꯕꯥ ꯃꯥꯔꯆ ꯱, ꯲꯰꯱꯶"
9 Balfour Growth Is Good but Retention Is 4Ever,꯹ ꯕꯥꯂꯐꯣꯔ ꯒ꯭ꯔꯣꯊ ꯑꯁꯤ ꯑꯐꯕꯥ ꯑꯃꯅꯤ ꯑꯗꯨꯕꯨ ꯔꯤꯇꯦꯅꯁꯟ ꯑꯁꯤ ꯴ꯑꯦꯚꯥꯔꯅꯤ꯫
10 Daniel B Kline Amazon Improves Its Customer Retention Rate The Motley Fool June 1 2016,꯱꯰ ꯗꯥꯅꯤꯌꯦꯜ ꯕꯤ ꯀ꯭ꯂꯥꯏꯟ ꯑꯦꯃꯥꯖꯣꯟꯅꯥ ꯃꯈꯣꯌꯒꯤ ꯀꯁ꯭ꯇꯃꯔ ꯔꯤꯇꯦꯟꯁꯟ ꯔꯦꯠ ꯐꯒꯠꯍꯜꯂꯤ ꯃꯣꯇꯂꯤ ꯐꯨꯜ ꯖꯨꯟ ꯱ ꯲꯰꯱꯶
11 Christoph Janz From A as in Amiga to Z as in Zendesk  The Angel VC blog July 16 2016,"꯱꯱ ꯀ꯭ꯔꯤꯁ꯭ꯇꯣꯐ ꯖꯥꯟꯖ ꯑꯦ ꯑꯦ ꯑꯦꯁ ꯏꯟ ꯑꯃꯤꯒꯥ ꯇꯨ ꯖꯦꯗ ꯑꯦꯁ꯭ ꯏꯟ ꯖꯦꯅꯗꯦꯁ꯭ꯀꯇꯥ ꯑꯦꯟꯖꯦꯜ ꯚꯤꯁꯤ ꯕ꯭ꯂꯣꯒ ꯖꯨꯂꯥꯏ ꯱꯶, ꯲꯰꯱꯶"
12 Nir Eyal Hooked How to Build HabitForming Products Portfolio 2014 510,꯱꯲ ꯅꯤꯔ ꯏꯌꯥꯜ ꯍꯨꯛ ꯇꯧꯕꯥ ꯃꯇꯧ ꯀꯔꯝꯅꯥ ꯍꯦꯕꯤꯠꯐꯣꯔꯃꯤꯡ ꯄ꯭ꯔꯗꯛꯇꯁꯤꯡ ꯄꯣꯔꯇꯐꯣꯂꯤꯑꯣ ꯲꯰꯱꯴ ꯵꯱꯰
13 Brad Stone The Everything Store Jeff Bezos and the Age of Amazon Little Brown 2013 187,꯱꯳ ꯕ꯭ꯔꯌꯥꯗ ꯁ꯭ꯇꯣꯟ ꯗꯤ ꯑꯦꯚꯔꯤꯊꯤꯡ ꯁ꯭ꯇꯣꯔ ꯖꯦꯐ ꯕꯦꯖꯣꯁ ꯑꯃꯁꯨꯡ ꯑꯦꯖ ꯑꯣꯐ ꯑꯦꯃꯦꯖꯟ ꯂꯤꯇꯜ ꯕ꯭ꯔꯥꯎꯟ ꯲꯰꯱꯳ ꯱꯸꯷
14  Brad Stone Whats in Amazons Box? Instant Gratification Bloomberg November 24 2010,꯱꯴ ꯕ꯭ꯔꯌꯥꯗ ꯁ꯭ꯇꯣꯟ ꯋꯥꯇꯁ ꯏꯟ ꯑꯦꯃꯥꯖꯣꯟꯁ ꯕꯣꯛꯁ?
bloombergcomnewsarticles20101124whatsinamazonsboxinstantgratification,ꯕ꯭ꯂꯨꯃꯕꯥꯔꯒꯀꯣꯃꯅꯤꯎꯖꯔꯇꯤꯀꯂꯁꯤꯡ꯲꯰꯱꯰꯱꯱꯲꯴ꯋꯥꯇꯁꯅꯥꯃꯥꯖꯣꯟꯁꯕꯣꯛꯁꯏꯅꯁ꯭ꯇꯦꯟꯇꯒ꯭ꯔꯦꯇꯤꯐꯤꯀꯦꯁꯟ
15 Dave Kim comment on question How did Yelp get initial traction and overcome the critical mass,15 Dave Kim Comment on Question ꯃꯇꯧ ꯀꯔꯝꯅꯥ ꯌꯦꯜꯄꯅꯥ ꯑꯍꯥꯅꯕꯥ ꯇ꯭ꯔꯦꯛꯁꯟ ꯐꯪꯈꯤꯕꯒꯦ ꯑꯃꯁꯨꯡ ꯀ꯭ꯔꯤꯇꯤꯀꯦꯜ ꯃꯥꯁ ꯑꯁꯤ ꯃꯥꯏꯊꯤꯕꯥ ꯄꯤꯈꯤꯕꯒꯦ
problem? Quora March 10 2011 quoracomHowdidYelpgetinitialtractionandovercomethe,ꯁꯤꯡꯅꯕ?
criticalmassproblem,ꯀ꯭ꯔꯤꯇꯤꯀꯦꯜꯃꯥꯁꯞꯔꯣꯕ꯭ꯂꯦꯝ ꯑꯁꯤ ꯑꯦꯟ.
16 Zhongmin Wang Anonymity Social Image and the Competition for Volunteers A Case Study of,꯱꯶ ꯖꯣꯡꯃꯤꯟ ꯋꯥꯡ ꯑꯦꯅꯣꯅꯤꯃꯤꯇꯤ ꯁꯣꯁꯤꯑꯦꯜ ꯏꯃꯦꯖ ꯑꯃꯁꯨꯡ ꯚꯣꯂꯨꯟꯇꯤꯌꯔꯁꯤꯡꯒꯤꯗꯃꯛꯇꯥ ꯀꯝꯄꯤꯇꯤꯁꯟ ꯑꯁꯤ ꯀꯦꯁ ꯁ꯭ꯇꯗꯤ ꯑꯃꯅꯤ .
the Online Market for Reviews April 2010 httpseditorialexpresscomcgi,ꯔꯤꯚꯤꯌꯨ ꯇꯧꯕꯒꯤ ꯑꯣꯅꯂꯥꯏꯟ ꯃꯥꯔꯀꯦꯠ ꯑꯦꯞꯔꯤꯜ ꯲꯰꯱꯰ HttpSeditorialExpresscomcgi
binconferencedownloadcgi?dbnameIIOC2010paperid336,ꯕꯤꯅꯀꯅꯐꯔꯦꯟꯁꯗꯥꯎꯅꯂꯣꯗ ꯇꯧꯕꯥCGI?DBNAMIIOC2010PAPERID336
17 Sarah Silbert The Inside Scoop on the Amex Centurion Black Card The Points Guy blog,꯱꯷ ꯁꯥꯔꯥ ꯁꯤꯂꯕꯥꯔꯠ ꯗꯤ ꯏꯅꯁꯥꯏꯗ ꯁ꯭ꯀꯣꯞ ꯑꯣꯟ ꯗꯤ ꯑꯦꯃꯦꯛꯁ ꯁꯦꯟꯇꯨꯔꯤꯌꯟ ꯕ꯭ꯂꯦꯛ ꯀꯥꯔꯗ ꯗꯤ ꯄꯣꯏꯟꯇꯁ ꯒꯥꯏ ꯕ꯭ꯂꯣꯒ
October 14 2015 thepointsguycom201510amexcenturionblackcard,ꯑꯣꯛꯇꯣꯕꯔ ꯱꯴ ꯲꯰꯱꯵ꯗꯥ ꯄꯣꯏꯟꯇꯁꯤꯡꯒꯨꯏꯀꯣꯃ꯲꯰꯱꯵꯱꯰ꯑꯦꯃꯦꯛꯁꯁꯦꯟꯇꯨꯔꯤꯌꯕ꯭ꯜꯌꯥꯀꯀꯥꯔꯗ
18 Sarah Buhr theSkimm on How to Rapidly Grow an Audience of Engaged Millennials TechCrunch,꯱꯸ ꯁꯥꯔꯥ ꯕꯨꯍꯔ ꯊꯦꯁ꯭ꯀꯤꯝ ꯑꯣꯟ ꯑꯦꯉ꯭ꯒꯦꯖ ꯃꯤꯂꯦꯅꯤꯑꯦꯂꯁꯤꯡꯒꯤ ꯑꯣꯗꯤꯁꯟ ꯇꯦꯀꯛꯔꯟꯆꯀꯤ ꯑꯣꯗꯤꯁꯟ ꯑꯃꯥ ꯃꯇꯧ ꯀꯔꯝꯅꯥ ꯌꯥꯝꯅꯥ ꯊꯨꯅꯥ ꯆꯥꯎꯈꯠꯍꯅꯒꯅꯤ꯫
May 9 2016 techcrunchcom20160509theskimmonabetterwaytoservethenewstoyoung,ꯃꯦ ꯹ ꯲꯰꯱꯶ techcrunchcom20160509theSkimmonAbetterwaytoServetheNewstoyoung
professionals,ꯄ꯭ꯔꯣꯐꯦꯁ꯭ꯅꯦꯂꯁꯤꯡꯅꯥ ꯑꯦꯝ.ꯑꯦꯁ.ꯑꯦꯝ.ꯏ.
19 Justin Ellis How theSkimms Passionate Readership Helped Its Newsletter Grow to 15 Million,꯱꯹ ꯖꯁ꯭ꯇꯤꯟ ꯑꯦꯂꯤꯁ ꯍꯥꯎ ꯊꯦꯁ꯭ꯀꯤꯃꯁ ꯄꯦꯁꯦꯇꯦꯗ ꯔꯤꯗꯔꯁꯤꯄꯅꯥ ꯃꯁꯤꯒꯤ ꯄꯥꯎ-ꯆꯦ ꯑꯁꯤ ꯃꯤꯂꯤꯌꯟ ꯱꯵ ꯍꯦꯅꯒꯠꯍꯅꯕꯗꯥ ꯃꯇꯦꯡ ꯄꯥꯡꯈꯤ
Subscribers Nieman Lab blog August 18 2015 niemanlaborg201508howtheskimms,ꯁꯕꯁ꯭ꯛꯔꯥꯏꯕꯔꯁꯤꯡ ꯅꯤꯝꯌꯥꯟ ꯂꯦꯕ ꯕ꯭ꯂꯣꯒ ꯑꯣꯒꯁ꯭ꯠ ꯱꯸ ꯲꯰꯱꯵ ngiemanlaborg201508howtheskimms
20 Jimmy Daly Behavioral Emails That Keep Customers Coming Back with Examples from My,꯲꯰ ꯖꯤꯃꯤ ꯗꯥꯂꯤ ꯕꯤꯍꯦꯕꯤꯌꯔ ꯏꯃꯦꯂꯁꯤꯡꯅꯥ ꯀꯁ꯭ꯇꯃꯔꯁꯤꯡꯅꯥ ꯑꯩꯒꯤ ꯃꯐꯃꯗꯒꯤ ꯈꯨꯗꯃꯁꯤꯡꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯑꯃꯨꯛ ꯍꯟꯅꯥ ꯂꯥꯀꯄꯥ ꯉꯃꯍꯜꯂꯤ
Inbox Unbounce blog March 9 2015 unbouncecomemailmarketingbehavioralemailskeep,ꯏꯅꯕꯛꯁ ꯑꯅꯕꯥꯎꯟꯁ ꯕ꯭ꯂꯣꯒ ꯃꯥꯔꯆ ꯹ ꯲꯰꯱꯵ ꯑꯅꯕꯥꯎꯟꯁꯀꯃꯦꯂꯃꯥꯔꯀꯦꯇꯤꯡꯕꯤꯍꯦꯕꯤꯌꯔꯃꯦꯏꯂꯁ꯭ꯀꯤꯞ
customerscomingback,ꯀꯁ꯭ꯇꯃꯔꯁꯤꯡꯅꯥꯀꯝꯕꯦꯛ ꯇꯧꯕꯥ
21 Shouvick Mukherjee interview with Morgan Brown March 10 2016,"꯲꯱ ꯁꯧꯚꯤꯛ ꯃꯨꯈꯔꯖꯤ ꯃꯣꯔꯒꯟ ꯕ꯭ꯔꯥꯎꯟꯒꯥ ꯂꯣꯌꯅꯅꯥ ꯏꯟꯇꯔꯚ꯭ꯌꯨ ꯇꯧꯈꯤꯕꯥ ꯃꯥꯔꯆ ꯱꯰, ꯲꯰꯱꯶"
22 Cara Harshman The Homepage Is Dead A Personalization Story Call To Action Conference June,꯲꯲ ꯀꯥꯔꯥ ꯍꯥꯔꯁꯃꯦꯟ ꯍꯣꯃꯄꯦꯖ ꯑꯁꯤ ꯁꯤꯕꯥ ꯌꯥꯕꯥ ꯄꯔꯁꯣꯅꯦꯂꯥꯏꯖꯦꯁꯟ ꯁ꯭ꯇꯣꯔꯤ ꯀꯣꯜ ꯇꯨ ꯑꯦꯛꯁꯟ ꯀꯅꯐꯔꯦꯟꯁ ꯖꯨꯟ ꯖꯨꯟ ꯊꯥꯅꯤ
23 Egan How We Increased Active Pinners,꯲꯳ ꯏꯒꯥꯟ ꯑꯩꯈꯣꯌꯅꯥ ꯃꯇꯧ ꯀꯔꯝꯅꯥ ꯑꯦꯛꯇꯤꯕ ꯄꯤꯅꯔꯁꯤꯡ ꯍꯦꯅꯒꯠꯍꯅꯈꯤꯕꯒꯦ
